"AÑOHECHO","Lugarhech","UNIDAD","Mes","RANGOetario","JovenAdulto","Genero","NACIONALIDAD","Camión","CeldaPabellón","HPC","Tránsito","LeoneraSaladeEspera","BuzonesCeldadeAislamiento","OficinaAdministrativa","OtroLugar","AgentesdeRequisa","AgentedeSeguridadInternaoJefe","DirectordelaUnidad","AgentesdeDivisiónTrasportes","MédicoEnfermero","AgentedelaPolicía","OtroAgente","MASDE1","BIENVENIDA","AISLAMIENTO","REQUISAS","TRASLADOS","REITEGROS","CIRCULACIÓN","MOTINES","RECLAMO","Reclamo_ind","OTROS","REQXCONFLICTO","RECUENTOS","REINTEG","PUÑOS","OIDOS","PATADAS","CACHEADAS","ASFIXIA","PUNTAZOSCORTES","PICANA","PILAHUM","PUENTE","QUEMADURAS","DUCHAFRI","ABUSOSEXUAL","GASPIMIENTA","PATA.PATA","OTROS_","PALOSES","ESCUDOS","ARMASBLA","BORCEGUÍES","ITAKAS","BALDEGOM","CABLESSOGAS","OTRO","BOMBA","PATGEN","PISO","ESPALDAS","ESPATADO","VENDADOS","DESNUDAR","ESCUPIT","PELOS","OTRACIR","CABEZA","EXTREMIDADES","ESPALDA","CARA","GENITALES","TOBILLOS","COSTILLAS","PLANTAPIE","TORSO","LESIONES","XDENUNC","PLACA","IDENTAGRE","AMEXDEN","SINLESIONES","SANCIONpostagresion"
2013,"Unidad penitenciaria","CPF II- Marcos Paz","Octubre","18 a 24 años","Mayor","Varón","Argentina","NO","SI","NO","NO","NO","NO","NO","NO","SI","NO","NO","NO","NO","NO","NO","SI","NO","NO","NO","NO","NO","NO","SI","NO","Sin datos","NO","Sin datos","NO","NO","SI","NO","NO","NO","NO","NO","Sin datos","NO","NO","NO","NO","NO","Sin datos","NO","NO","SI","NO","NO","NO","NO","NO","Sin datos","SI","NO","NO","SI","NO","NO","NO","NO","NO","NO","SI","SI","NO","SI","NO","NO","NO","SI","NO","SI","SI","NO","No pudo ver / no recuerda","NO","SI","NO","NO"
2013,"Unidad penitenciaria","U6 - Instituto de Seguridad y Resocialización","Octubre","25 a 34 años","Mayor","Varón","Argentina","NO","NO","NO","NO","SI","NO","NO","NO","SI","NO","NO","NO","NO","NO","NO","SI","SI","NO","NO","NO","NO","NO","NO","NO","Sin datos","NO","Sin datos","NO","NO","SI","NO","SI","NO","NO","NO","Sin datos","NO","NO","NO","NO","NO","Sin datos","NO","NO","SI","NO","NO","NO","NO","NO","Sin datos","NO","NO","NO","NO","SI","SI","NO","NO","NO","NO","NO","SI","SI","SI","SI","NO","NO","NO","NO","NO","SI","NO","No pudo ver / no recuerda","NO","NO","NO","NO"
2013,"Unidad penitenciaria","CPF I- Ezeiza","Octubre","35 a 44 años","Mayor","Varón","Argentina","NO","NO","NO","SI","NO","NO","NO","NO","SI","NO","NO","NO","NO","NO","NO","SI","NO","NO","NO","NO","SI","NO","NO","NO","Sin datos","NO","Sin datos","NO","NO","SI","NO","SI","SI","NO","NO","Sin datos","NO","NO","NO","NO","NO","Sin datos","NO","NO","SI","SI","NO","SI","NO","NO","Sin datos","NO","NO","NO","SI","SI","SI","NO","NO","NO","NO","NO","SI","SI","SI","SI","NO","NO","NO","NO","NO","SI","NO","NO","SI, a todos","SI","NO","NO"
2013,"Unidad penitenciaria","CPF I- Ezeiza","Octubre","25 a 34 años","Mayor","Varón","Argentina","NO","NO","NO","SI","NO","SI","NO","NO","SI","NO","NO","NO","NO","NO","NO","SI","NO","SI","NO","NO","NO","NO","NO","NO","Sin datos","NO","Sin datos","NO","NO","SI","NO","SI","SI","NO","NO","Sin datos","NO","NO","NO","NO","NO","Sin datos","NO","NO","SI","SI","NO","SI","NO","NO","Sin datos","NO","NO","NO","SI","SI","SI","NO","NO","NO","NO","NO","SI","SI","SI","SI","NO","NO","SI","NO","SI","SI","SI","No pudo ver / no recuerda","SI, a todos","SI","NO","NO"
2013,"Unidad penitenciaria","CPF I- Ezeiza","Octubre","18 a 24 años","Mayor","Varón","Argentina","NO","NO","NO","NO","NO","SI","NO","NO","SI","NO","NO","NO","NO","NO","NO","SI","NO","SI","NO","NO","NO","NO","NO","NO","Sin datos","NO","Sin datos","NO","NO","SI","NO","SI","SI","NO","NO","Sin datos","NO","NO","NO","NO","NO","Sin datos","NO","NO","SI","SI","NO","SI","NO","NO","Sin datos","NO","NO","NO","SI","SI","SI","NO","NO","NO","NO","NO","SI","SI","SI","SI","NO","SI","SI","SI","SI","SI","SI","NO","NO","SI","NO","NO"
2013,"Unidad penitenciaria","CPF I- Ezeiza","Octubre","25 a 34 años","Mayor","Varón","Argentina","NO","NO","NO","SI","NO","NO","SI","NO","SI","NO","NO","NO","NO","NO","NO","SI","NO","NO","SI","NO","NO","NO","NO","NO","Sin datos","NO","Sin datos","NO","NO","SI","NO","SI","SI","NO","NO","Sin datos","NO","NO","NO","NO","NO","Sin datos","NO","NO","SI","SI","NO","SI","NO","NO","Sin datos","NO","NO","NO","SI","SI","SI","NO","SI","NO","NO","NO","SI","SI","SI","SI","NO","NO","SI","NO","SI","SI","NO","NO","SI, a todos","SI","NO","NO"
2013,"Unidad penitenciaria","CPF I- Ezeiza","Octubre","25 a 34 años","Mayor","Varón","Argentina","NO","NO","NO","NO","SI","NO","NO","NO","SI","NO","NO","NO","NO","NO","NO","SI","NO","NO","NO","NO","NO","NO","NO","NO","SI","NO","Sin datos","NO","NO","SI","NO","NO","NO","NO","NO","Sin datos","NO","NO","NO","NO","NO","Sin datos","NO","NO","NO","NO","NO","NO","NO","NO","Sin datos","NO","NO","NO","NO","SI","NO","NO","NO","NO","NO","SI","NO","NO","SI","NO","NO","NO","NO","NO","NO","SI","SI","NO","NO","NO","NO","NO"
2013,"Unidad penitenciaria","Complejo Federal de Jóvenes Adultos","Octubre","18 a 24 años","Joven Adulto","Varón","Argentina","NO","SI","NO","NO","NO","NO","NO","NO","SI","NO","NO","NO","NO","NO","NO","SI","NO","NO","NO","NO","NO","NO","NO","SI","Sin datos","NO","Sin datos","NO","NO","SI","NO","SI","NO","NO","NO","Sin datos","NO","NO","NO","NO","NO","Sin datos","NO","NO","NO","NO","NO","NO","NO","NO","Sin datos","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","SI","SI","NO","NO","NO","NO","NO","NO","NO","SI","NO","No pudo ver / no recuerda","NO","NO","NO","NO"
2013,"Unidad penitenciaria","CPF III - Güemes","Octubre","25 a 34 años","Mayor","Varón","Argentina","NO","NO","NO","NO","NO","NO","SI","NO","NO","NO","SI","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","SI","NO","NO","Sin datos","NO","Sin datos","NO","NO","NO","NO","SI","NO","NO","NO","Sin datos","NO","NO","NO","NO","NO","Sin datos","NO","NO","NO","NO","NO","SI","NO","NO","Sin datos","NO","NO","SI","NO","NO","NO","NO","NO","NO","NO","SI","NO","NO","NO","NO","SI","NO","NO","NO","NO","SI","NO","SI","SI, a todos","NO","NO","NO"
2013,"Unidad penitenciaria","CPF I- Ezeiza","Octubre","35 a 44 años","Mayor","Varón","Argentina","NO","NO","NO","NO","SI","NO","NO","NO","SI","NO","NO","NO","NO","NO","NO","SI","NO","NO","NO","NO","NO","NO","NO","NO","SI","NO","NO","NO","NO","SI","NO","SI","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","SI","SI","SI","NO","NO","NO","NO","NO","SI","SI","SI","SI","NO","SI","SI","NO","SI","SI","SI","NO","SI, a todos","SI","NO","SI"
2013,"Unidad penitenciaria","Anexo CPFJA (Mod 5 CPF II)","Octubre","18 a 24 años","Mayor","Varón","Argentina","NO","NO","NO","SI","NO","NO","NO","NO","SI","NO","NO","NO","NO","NO","NO","SI","NO","NO","NO","NO","NO","NO","SI","NO","NO","NO","SI","NO","NO","SI","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","SI","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","SI","NO","SI","NO","NO","No pudo ver / no recuerda","NO","SI","NO","NO"
2013,"Unidad penitenciaria","U12- Colonia Penal de Viedma","Octubre","25 a 34 años","Mayor","Varón","Argentina","NO","NO","NO","NO","NO","NO","SI","NO","SI","NO","NO","NO","NO","NO","SI","SI","NO","NO","NO","NO","NO","NO","NO","SI","Sin datos","NO","Sin datos","NO","NO","SI","NO","SI","SI","NO","NO","Sin datos","NO","NO","NO","NO","NO","Sin datos","NO","NO","NO","NO","NO","SI","SI","NO","Sin datos","NO","NO","NO","SI","SI","NO","NO","NO","NO","NO","NO","NO","NO","SI","SI","NO","NO","SI","NO","SI","NO","NO","No pudo ver / no recuerda","SI, a todos","NO","Sin datos","SI"
2013,"Unidad penitenciaria","Unidad Penitenciaria 1 SP Stgo del Estero","Octubre","18 a 24 años","Mayor","Varón","Argentina","NO","SI","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","SI","NO","SI","NO","NO","NO","NO","NO","NO","SI","NO","Sin datos","NO","Sin datos","NO","NO","NO","NO","NO","NO","NO","NO","Sin datos","NO","SI","NO","NO","NO","Sin datos","NO","NO","SI","NO","NO","NO","NO","SI","Sin datos","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","SI","SI","NO","NO","NO","NO","NO","NO","SI","Sin datos","NO","NO","NO","Sin datos","Sin datos"
2013,"Unidad penitenciaria","Unidad Penitenciaria 1 SP Stgo del Estero","Octubre","25 a 34 años","Joven Adulto","Varón","Argentina","NO","SI","NO","SI","NO","NO","NO","NO","SI","NO","NO","NO","NO","SI","NO","SI","NO","NO","NO","NO","NO","NO","SI","NO","Sin datos","NO","Sin datos","NO","NO","NO","NO","NO","NO","NO","NO","Sin datos","NO","SI","NO","NO","NO","Sin datos","NO","NO","SI","NO","NO","NO","NO","SI","Sin datos","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","SI","SI","SI","SI","SI","NO","NO","SI","NO","NO","SI","NO","No pudo ver / no recuerda","NO","Sin datos","Sin datos","Sin datos"
2013,"Unidad penitenciaria","Unidad Penitenciaria 1 SP Stgo del Estero","Octubre","35 a 44 años","Mayor","Varón","Argentina","NO","SI","NO","SI","NO","NO","NO","NO","SI","NO","NO","NO","NO","SI","NO","SI","NO","NO","NO","NO","NO","NO","SI","NO","Sin datos","NO","SI","NO","NO","SI","SI","SI","SI","NO","NO","NO","NO","SI","NO","SI","NO","SI","SI","NO","SI","SI","NO","SI","NO","SI","NO","NO","NO","NO","SI","SI","NO","NO","NO","NO","SI","NO","Sin datos","Sin datos","Sin datos","Sin datos","Sin datos","Sin datos","Sin datos","Sin datos","Sin datos","SI","NO","No pudo ver / no recuerda","NO","NO","Sin datos","NO"
2013,"Unidad penitenciaria","U6 - Instituto de Seguridad y Resocialización","Octubre","25 a 34 años","Mayor","Varón","Argentina","NO","NO","NO","SI","SI","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","SI","SI","NO","NO","Sin datos","NO","Sin datos","NO","NO","NO","NO","NO","NO","NO","NO","Sin datos","NO","NO","NO","NO","NO","Sin datos","NO","SI","NO","NO","NO","NO","NO","NO","Sin datos","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","Sin datos","Sin datos","NO","SI","NO"
2013,"Unidad penitenciaria","U28- Centro de Detención Judicial","Octubre","35 a 44 años","Mayor","Varón","Argentina","NO","SI","NO","NO","NO","NO","NO","NO","SI","NO","NO","NO","NO","NO","NO","SI","SI","SI","NO","NO","NO","NO","NO","NO","Sin datos","NO","Sin datos","NO","NO","NO","NO","NO","NO","NO","NO","Sin datos","NO","NO","NO","NO","NO","Sin datos","NO","NO","SI","NO","NO","NO","NO","NO","Sin datos","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","SI","NO","SI","NO","SI, a todos","SI","NO","NO"
2013,"Unidad penitenciaria","CPF I- Ezeiza","Octubre","35 a 44 años","Mayor","Varón","Argentina","NO","NO","NO","NO","NO","NO","SI","NO","SI","NO","NO","NO","NO","NO","NO","SI","NO","NO","NO","NO","SI","NO","NO","NO","Sin datos","NO","Sin datos","NO","NO","NO","NO","NO","NO","NO","NO","Sin datos","NO","NO","NO","NO","NO","Sin datos","NO","NO","SI","NO","NO","NO","NO","NO","Sin datos","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","SI","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","SI","NO","SI","NO","NO"
2013,"Unidad penitenciaria","CPF I- Ezeiza","Octubre","25 a 34 años","Mayor","Varón","Argentina","NO","NO","NO","SI","NO","NO","NO","NO","SI","SI","NO","NO","NO","NO","NO","SI","NO","NO","NO","NO","NO","SI","NO","NO","Sin datos","NO","Sin datos","NO","NO","SI","NO","NO","NO","NO","NO","Sin datos","NO","NO","NO","NO","NO","Sin datos","NO","NO","SI","NO","NO","NO","NO","NO","Sin datos","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","SI","SI","NO","NO","NO","NO","NO","NO","SI","SI","Sin datos","SI, a todos","SI","NO","SI"
2013,"Unidad penitenciaria","U12- Colonia Penal de Viedma","Octubre","18 a 24 años","Mayor","Varón","Argentina","NO","NO","NO","SI","NO","NO","NO","NO","SI","NO","NO","NO","NO","NO","SI","SI","NO","NO","NO","NO","NO","SI","SI","NO","Sin datos","NO","Sin datos","NO","NO","SI","NO","SI","SI","NO","NO","Sin datos","NO","NO","NO","NO","NO","Sin datos","NO","SI","NO","NO","NO","SI","NO","NO","Sin datos","NO","NO","NO","SI","NO","SI","NO","NO","NO","NO","NO","SI","NO","SI","SI","NO","NO","SI","NO","NO","SI","NO","SI","NO","NO","NO","NO"
2013,"Unidad penitenciaria","CPF II- Marcos Paz","Octubre","25 a 34 años","Mayor","Varón","Argentina","Sin datos","Sin datos","Sin datos","Sin datos","Sin datos","Sin datos","Sin datos","Sin datos","Sin datos","Sin datos","Sin datos","Sin datos","Sin datos","Sin datos","Sin datos","Sin datos","Sin datos","Sin datos","Sin datos","Sin datos","Sin datos","Sin datos","Sin datos","Sin datos","Sin datos","Sin datos","Sin datos","Sin datos","Sin datos","Sin datos","Sin datos","Sin datos","Sin datos","Sin datos","Sin datos","Sin datos","Sin datos","Sin datos","Sin datos","Sin datos","Sin datos","Sin datos","Sin datos","Sin datos","Sin datos","Sin datos","Sin datos","Sin datos","Sin datos","Sin datos","Sin datos","Sin datos","Sin datos","Sin datos","Sin datos","Sin datos","Sin datos","Sin datos","Sin datos","Sin datos","Sin datos","Sin datos","Sin datos","Sin datos","Sin datos","Sin datos","Sin datos","Sin datos","Sin datos","Sin datos","Sin datos","Sin datos","Sin datos","Sin datos","Sin datos","Sin datos","Sin datos","Sin datos"
2013,"Unidad penitenciaria","CPF I- Ezeiza","Octubre","18 a 24 años","Mayor","Varón","Argentina","NO","NO","NO","NO","SI","NO","NO","NO","SI","SI","NO","NO","NO","NO","NO","SI","NO","SI","NO","NO","SI","SI","NO","NO","Sin datos","NO","Sin datos","NO","NO","SI","SI","NO","SI","NO","NO","Sin datos","NO","NO","NO","NO","NO","Sin datos","SI","NO","NO","NO","NO","SI","NO","NO","Sin datos","NO","NO","NO","SI","SI","SI","NO","NO","NO","NO","NO","SI","SI","SI","SI","NO","SI","SI","SI","SI","SI","NO","NO","SI, a todos","NO","SI","NO"
2013,"Unidad penitenciaria","U6 - Instituto de Seguridad y Resocialización","Octubre","18 a 24 años","Mayor","Varón","Argentina","Sin datos","Sin datos","Sin datos","Sin datos","Sin datos","Sin datos","Sin datos","Sin datos","Sin datos","Sin datos","Sin datos","Sin datos","Sin datos","Sin datos","Sin datos","Sin datos","Sin datos","Sin datos","Sin datos","Sin datos","Sin datos","Sin datos","Sin datos","Sin datos","Sin datos","Sin datos","Sin datos","Sin datos","Sin datos","Sin datos","Sin datos","Sin datos","Sin datos","Sin datos","Sin datos","Sin datos","Sin datos","Sin datos","Sin datos","Sin datos","Sin datos","Sin datos","Sin datos","Sin datos","Sin datos","Sin datos","Sin datos","Sin datos","Sin datos","Sin datos","Sin datos","Sin datos","Sin datos","Sin datos","Sin datos","Sin datos","Sin datos","Sin datos","Sin datos","Sin datos","Sin datos","Sin datos","Sin datos","Sin datos","Sin datos","Sin datos","Sin datos","Sin datos","Sin datos","Sin datos","Sin datos","Sin datos","Sin datos","Sin datos","Sin datos","Sin datos","Sin datos","Sin datos"
2013,"Unidad penitenciaria","Complejo Federal de Jóvenes Adultos","Octubre","18 a 24 años","Joven Adulto","Varón","Argentina","NO","SI","NO","NO","NO","NO","NO","NO","SI","SI","NO","NO","NO","NO","SI","SI","NO","NO","NO","NO","NO","NO","NO","NO","Sin datos","NO","Sin datos","NO","NO","SI","NO","SI","NO","NO","NO","Sin datos","NO","NO","NO","NO","NO","Sin datos","NO","SI","SI","SI","NO","SI","SI","NO","Sin datos","NO","NO","NO","SI","NO","NO","NO","NO","NO","NO","NO","SI","NO","SI","NO","NO","NO","NO","NO","NO","SI","SI","NO","SI, a todos","NO","NO","NO"
2013,"Unidad penitenciaria","Complejo Federal de Jóvenes Adultos","Octubre","18 a 24 años","Joven Adulto","Varón","Argentina","Sin datos","Sin datos","Sin datos","Sin datos","Sin datos","Sin datos","Sin datos","Sin datos","Sin datos","Sin datos","Sin datos","Sin datos","Sin datos","Sin datos","Sin datos","Sin datos","Sin datos","Sin datos","Sin datos","Sin datos","Sin datos","Sin datos","Sin datos","Sin datos","Sin datos","Sin datos","Sin datos","Sin datos","Sin datos","Sin datos","Sin datos","Sin datos","Sin datos","Sin datos","Sin datos","Sin datos","Sin datos","Sin datos","Sin datos","Sin datos","Sin datos","Sin datos","Sin datos","Sin datos","Sin datos","Sin datos","Sin datos","Sin datos","Sin datos","Sin datos","Sin datos","Sin datos","Sin datos","Sin datos","Sin datos","Sin datos","Sin datos","Sin datos","Sin datos","Sin datos","Sin datos","Sin datos","Sin datos","Sin datos","Sin datos","Sin datos","Sin datos","Sin datos","Sin datos","Sin datos","Sin datos","Sin datos","Sin datos","Sin datos","Sin datos","Sin datos","Sin datos","Sin datos"
2013,"Unidad penitenciaria","Complejo Federal de Jóvenes Adultos","Octubre","18 a 24 años","Joven Adulto","Varón","Argentina","NO","SI","NO","NO","NO","NO","NO","NO","SI","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","SI","NO","Sin datos","NO","Sin datos","NO","NO","SI","SI","NO","NO","NO","NO","Sin datos","NO","NO","NO","NO","NO","Sin datos","SI","SI","NO","SI","NO","NO","NO","NO","Sin datos","NO","NO","NO","SI","NO","NO","NO","NO","NO","NO","NO","SI","NO","SI","NO","NO","NO","SI","NO","SI","SI","NO","No pudo ver / no recuerda","NO","NO","SI","NO"
2013,"Unidad penitenciaria","Complejo Federal de Jóvenes Adultos","Octubre","18 a 24 años","Joven Adulto","Varón","Argentina","NO","SI","NO","NO","NO","NO","NO","NO","SI","SI","NO","NO","NO","NO","NO","SI","NO","NO","SI","NO","NO","NO","SI","NO","Sin datos","NO","Sin datos","NO","NO","SI","SI","SI","SI","SI","NO","Sin datos","NO","NO","NO","SI","NO","Sin datos","SI","NO","SI","SI","SI","SI","SI","SI","Sin datos","SI","SI","NO","SI","SI","SI","SI","SI","NO","SI","NO","NO","SI","SI","SI","NO","SI","SI","NO","NO","SI","NO","No pudo ver / no recuerda","SI, a todos","NO","NO","NO"
2013,"Unidad penitenciaria","Complejo Federal de Jóvenes Adultos","Octubre","18 a 24 años","Joven Adulto","Varón","Argentina","NO","SI","NO","NO","NO","NO","NO","NO","SI","NO","NO","NO","NO","NO","NO","SI","NO","NO","NO","NO","NO","NO","SI","NO","NO","NO","SI","NO","NO","SI","NO","SI","SI","NO","SI","NO","NO","NO","NO","NO","NO","SI","NO","NO","SI","SI","NO","NO","NO","SI","NO","SI","NO","NO","SI","SI","SI","NO","SI","NO","NO","NO","SI","SI","SI","SI","SI","SI","SI","SI","SI","SI","SI","No pudo ver / no recuerda","NO","SI","SI","Sin datos"
2013,"Unidad penitenciaria","Complejo Federal de Jóvenes Adultos","Octubre","18 a 24 años","Joven Adulto","Varón","Argentina","NO","SI","NO","NO","NO","NO","NO","NO","SI","NO","NO","NO","NO","NO","NO","SI","NO","NO","SI","NO","NO","NO","SI","NO","Sin datos","NO","Sin datos","NO","NO","SI","NO","SI","SI","NO","NO","Sin datos","NO","NO","NO","NO","NO","Sin datos","NO","NO","SI","SI","NO","SI","NO","NO","Sin datos","SI","NO","NO","SI","NO","SI","NO","SI","NO","NO","NO","SI","NO","SI","NO","NO","NO","SI","NO","SI","SI","NO","No pudo ver / no recuerda","NO","SI","NO","NO"
2013,"Unidad penitenciaria","CPF I- Ezeiza","Octubre","25 a 34 años","Mayor","Varón","Argentina","NO","NO","NO","SI","NO","NO","NO","NO","SI","SI","NO","NO","NO","NO","NO","SI","NO","NO","SI","NO","NO","NO","NO","SI","Sin datos","NO","Sin datos","NO","NO","SI","NO","SI","NO","NO","NO","Sin datos","NO","NO","NO","NO","NO","Sin datos","NO","NO","SI","NO","NO","NO","NO","NO","Sin datos","NO","NO","NO","SI","NO","NO","NO","NO","NO","NO","NO","SI","SI","SI","NO","NO","NO","NO","NO","NO","SI","NO","No pudo ver / no recuerda","SI, a todos","NO","NO","SI"
2013,"Unidad penitenciaria","Anexo CPFJA (Mod 5 CPF II)","Octubre","18 a 24 años","Joven Adulto","Varón","Argentina","NO","SI","NO","SI","NO","NO","NO","NO","SI","NO","SI","NO","NO","NO","NO","SI","NO","NO","NO","NO","NO","SI","NO","NO","SI","NO","Sin datos","NO","NO","SI","NO","SI","NO","NO","NO","Sin datos","NO","NO","NO","NO","NO","Sin datos","NO","NO","SI","NO","NO","NO","NO","SI","Sin datos","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","SI","SI","SI","SI","NO","SI","SI","NO","SI","SI","NO","NO","NO","Sin datos","Sin datos","Sin datos"
2013,"Unidad penitenciaria","Anexo CPFJA (Mod 5 CPF II)","Octubre","18 a 24 años","Joven Adulto","Varón","Argentina","NO","SI","NO","NO","NO","NO","NO","NO","SI","NO","NO","NO","NO","NO","NO","SI","NO","NO","NO","NO","NO","NO","NO","NO","Sin datos","NO","Sin datos","NO","NO","NO","NO","NO","NO","NO","NO","Sin datos","NO","NO","NO","NO","NO","Sin datos","NO","NO","NO","NO","NO","NO","NO","NO","Sin datos","SI","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","SI","SI","SI","SI","NO","SI","SI","SI","SI","SI","NO","Sin datos","SI, a todos","SI","Sin datos","Sin datos"
2013,"Unidad penitenciaria","U7- Prisión Regional del Norte","Octubre","25 a 34 años","Mayor","Varón","Argentina","NO","SI","NO","NO","NO","NO","NO","NO","SI","SI","SI","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","SI","NO","NO","NO","SI","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","SI","NO","NO","NO","NO","NO","NO","NO","NO","SI","SI","SI","NO","SI","NO","NO","NO","NO","NO","SI","NO","NO","SI, a todos","SI","NO","NO"
2013,"Unidad penitenciaria","U7- Prisión Regional del Norte","Octubre","25 a 34 años","Mayor","Varón","Argentina","NO","SI","NO","NO","NO","NO","NO","NO","SI","SI","SI","NO","NO","NO","NO","Sin datos","NO","NO","NO","NO","NO","NO","SI","NO","NO","NO","SI","NO","NO","Sin datos","Sin datos","Sin datos","Sin datos","Sin datos","Sin datos","Sin datos","Sin datos","Sin datos","Sin datos","Sin datos","Sin datos","Sin datos","Sin datos","Sin datos","Sin datos","Sin datos","Sin datos","Sin datos","Sin datos","Sin datos","Sin datos","Sin datos","Sin datos","Sin datos","Sin datos","Sin datos","Sin datos","Sin datos","Sin datos","Sin datos","Sin datos","Sin datos","Sin datos","Sin datos","Sin datos","Sin datos","Sin datos","Sin datos","Sin datos","Sin datos","Sin datos","Sin datos","Sin datos","Sin datos","Sin datos","Sin datos","Sin datos","Sin datos"
2013,"Unidad penitenciaria","U7- Prisión Regional del Norte","Octubre","18 a 24 años","Mayor","Varón","Argentina","NO","SI","NO","NO","NO","NO","NO","NO","SI","SI","SI","NO","NO","NO","NO","Sin datos","NO","NO","NO","NO","NO","NO","SI","NO","NO","NO","SI","NO","NO","Sin datos","Sin datos","Sin datos","Sin datos","Sin datos","Sin datos","Sin datos","Sin datos","Sin datos","Sin datos","Sin datos","Sin datos","Sin datos","Sin datos","Sin datos","Sin datos","Sin datos","Sin datos","Sin datos","Sin datos","Sin datos","Sin datos","Sin datos","Sin datos","Sin datos","Sin datos","Sin datos","Sin datos","Sin datos","Sin datos","Sin datos","Sin datos","Sin datos","Sin datos","Sin datos","Sin datos","Sin datos","Sin datos","Sin datos","Sin datos","Sin datos","Sin datos","Sin datos","Sin datos","Sin datos","Sin datos","Sin datos","Sin datos","Sin datos"
